AP Cora 5001
Software_Version;1.5.4
[SAMPLE]
Sample_Name;A1_2h200C
Method;
[PARAMETERS]
Instrument_Type;Cora 5001
Instrument_SN;99119713
Last_SST;1/30/2026 9:18:27 AM
User_Name;labmanager
Measurement_Started;1/30/2026 4:46:18 PM
Measurement_Finished;1/30/2026 4:47:19 PM
Measurement_Saved;1/30/2026 4:47:19 PM
Wavelength;785
Laser_Power;30
Auto_Exposure;False
Exposure_Time;10000
Averaged_Spectra;3
Probe_Type;Regular Probe (785 nm)
Probe_SN;99101107
Dark_Background;True
User_Background_Spectrum;
Spike_Removal;True
Baseline_Correction;False
Smoothing;False
Normalization;None
[SPECTRUM QUALITY]
Quality_Saturation;False
Quality_SBR;NaN
Quality_Temperature;False
[SPECTRUM]
100;1796.7548828125
102;1870.8837890625
104;1956.52258300781
106;2035.38098144531
108;2113.41821289063
110;2193.92895507813
112;2267.06616210938
114;2333.39916992188
116;2405.65942382813
118;2488.150390625
120;2559.96313476563
122;2614.482421875
124;2670.1669921875
126;2727.5166015625
128;2786.86474609375
130;2851.72265625
132;2912.97827148438
134;2967.05493164063
136;3016.4169921875
138;3065.111328125
140;3113.515625
142;3158.02807617188
144;3201.20166015625
146;3244.07641601563
148;3285.4462890625
150;3323.45556640625
152;3361.16186523438
154;3395.18408203125
156;3424.8994140625
158;3449.52172851563
160;3477.48217773438
162;3498.49877929688
164;3519.83032226563
166;3531.93505859375
168;3546.82543945313
170;3565.80151367188
172;3566.439453125
174;3569.44189453125
176;3569.34790039063
178;3563.39233398438
180;3566.20581054688
182;3562.34399414063
184;3558.25756835938
186;3559.36181640625
188;3561.72583007813
190;3560.25952148438
192;3558.68969726563
194;3549.78125
196;3543.90625
198;3541.1552734375
200;3524.23828125
202;3533.95654296875
204;3545.10302734375
206;3546.17553710938
208;3541.861328125
210;3545.46508789063
212;3543.31616210938
214;3543.64501953125
216;3543.1298828125
218;3537.4970703125
220;3540.35424804688
222;3539.67211914063
224;3530.431640625
226;3528.39404296875
228;3526.38061523438
230;3522.9189453125
232;3525.38671875
234;3522.37817382813
236;3514.96435546875
238;3511.92578125
240;3524.02099609375
242;3515.91674804688
244;3514.17749023438
246;3515.97265625
248;3514.05590820313
250;3515.20776367188
252;3523.40869140625
254;3532.17309570313
256;3528.97875976563
258;3533.57958984375
260;3531.65673828125
262;3530.2626953125
264;3540.10400390625
266;3545.537109375
268;3543.85205078125
270;3543.794921875
272;3540.53662109375
274;3543.56323242188
276;3549.65673828125
278;3544.244140625
280;3541.50903320313
282;3538.244140625
284;3535.30004882813
286;3536.1376953125
288;3527.66137695313
290;3526.40600585938
292;3522.04663085938
294;3513.982421875
296;3514.36328125
298;3515.40209960938
300;3504.86181640625
302;3502.578125
304;3503.94409179688
306;3505.65209960938
308;3508.04077148438
310;3502.09936523438
312;3485.27172851563
314;3485.17260742188
316;3485.80932617188
318;3482.55688476563
320;3476.4609375
322;3479.53833007813
324;3481.70385742188
326;3482.06665039063
328;3492.76538085938
330;3490.36181640625
332;3482.59423828125
334;3484.63842773438
336;3484.20092773438
338;3484.50268554688
340;3484.88549804688
342;3471.61303710938
344;3463.17578125
346;3467.97509765625
348;3466.06420898438
350;3462.53125
352;3468.35180664063
354;3461.58325195313
356;3452.78271484375
358;3452.68310546875
360;3449.27465820313
362;3451.19287109375
364;3447.73315429688
366;3435.71850585938
368;3418.8037109375
370;3424.34741210938
372;3432.888671875
374;3428.0791015625
376;3429.40161132813
378;3419.7412109375
380;3419.38256835938
382;3426.49072265625
384;3424.314453125
386;3423.29809570313
388;3428.92407226563
390;3415.23413085938
392;3415.75341796875
394;3411.77465820313
396;3406.83251953125
398;3396.3681640625
400;3392.99877929688
402;3389.09375
404;3389.98608398438
406;3400.05395507813
408;3399.87817382813
410;3397.86450195313
412;3401.7958984375
414;3397.68994140625
416;3387.47998046875
418;3390.30078125
420;3392.02758789063
422;3398.14721679688
424;3396.591796875
426;3398.96215820313
428;3396.00903320313
430;3399.37182617188
432;3407.86206054688
434;3391.26635742188
436;3396.41479492188
438;3390.09252929688
440;3384.59375
442;3380.58569335938
444;3388.14477539063
446;3376.828125
448;3375.57543945313
450;3370.75
452;3369.27001953125
454;3362.47265625
456;3355.90600585938
458;3347.19506835938
460;3341.91357421875
462;3340.537109375
464;3352.5634765625
466;3344.61108398438
468;3343.65405273438
470;3335.39672851563
472;3328.02880859375
474;3321.19140625
476;3312.56030273438
478;3296.853515625
480;3287.83935546875
482;3287.46411132813
484;3286.28247070313
486;3277.87890625
488;3280.74853515625
490;3290.23193359375
492;3286.66137695313
494;3280.65869140625
496;3271.63427734375
498;3270.22729492188
500;3276.02514648438
502;3265.44604492188
504;3262.01318359375
506;3265.36059570313
508;3261.33081054688
510;3262.2041015625
512;3262.7236328125
514;3256.94653320313
516;3256.71997070313
518;3263.57666015625
520;3269.40258789063
522;3271.08129882813
524;3265.60180664063
526;3260.77294921875
528;3255.05297851563
530;3256.58984375
532;3262.64990234375
534;3254.57788085938
536;3257.123046875
538;3245.42578125
540;3241.06640625
542;3240.2392578125
544;3233.87670898438
546;3229.51245117188
548;3231.70092773438
550;3234.48974609375
552;3234.35791015625
554;3234.4521484375
556;3228.27465820313
558;3233.12768554688
560;3232.83081054688
562;3233.080078125
564;3232.78271484375
566;3230.66064453125
568;3224.97583007813
570;3220.95263671875
572;3223.00073242188
574;3229.8779296875
576;3225.62475585938
578;3219.15454101563
580;3222.10327148438
582;3225.29931640625
584;3223.71533203125
586;3220.220703125
588;3215.72875976563
590;3213.62329101563
592;3217.4345703125
594;3215.3935546875
596;3201.7353515625
598;3199.10546875
600;3184.63159179688
602;3176.49731445313
604;3171.90502929688
606;3163.8017578125
608;3157.5595703125
610;3151.48779296875
612;3158.9462890625
614;3154.88232421875
616;3148.775390625
618;3145.79931640625
620;3143.3154296875
622;3147.58056640625
624;3141.33984375
626;3133.66748046875
628;3123.98095703125
630;3109.07885742188
632;3107.7001953125
634;3104.40234375
636;3099.45776367188
638;3096.08325195313
640;3096.99389648438
642;3089.41772460938
644;3077.35693359375
646;3069.76879882813
648;3065.05151367188
650;3062.818359375
652;3064.16748046875
654;3067.41040039063
656;3063.01684570313
658;3059.41235351563
660;3053.84643554688
662;3056.16162109375
664;3050.94702148438
666;3034.62866210938
668;3021.93481445313
670;3022.15844726563
672;3026.18896484375
674;3027.41772460938
676;3025.53540039063
678;3019.826171875
680;3014.06884765625
682;3013.32861328125
684;3004.7431640625
686;3006.19653320313
688;3006.69970703125
690;3001.04638671875
692;3000.58154296875
694;3002.41748046875
696;3003.97583007813
698;2992.23779296875
700;2986.22094726563
702;2985.97607421875
704;2990.87475585938
706;2983.03149414063
708;2985.97216796875
710;2986.83740234375
712;2972.1171875
